date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:04:56	57255/57255	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20May%202020%2022:44:27%20GMT	https://forums.gauntlet-rpg.com/t/alien-and-the-power-of-asymmetrical-rules/4795?page=2	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/alien-and-the-power-of-asymmetrical-rules/47954658.html	(from https://forums.gauntlet-rpg.com/t/alien-and-the-power-of-asymmetrical-rules/4795)
04:04:57	19984/19984	---MCZ	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2016:09:06%20GMT	https://forums.gauntlet-rpg.com/t/stress-mechanics-for-world-of-dungeons-hacks/5841/7	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/stress-mechanics-for-world-of-dungeons-hacks/5841/7.html	(from https://forums.gauntlet-rpg.com/t/alien-and-the-power-of-asymmetrical-rules/4795)
04:04:58	23630/23630	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2001:04:57%20GMT	https://forums.gauntlet-rpg.com/t/games-about-grief-and-loss/4605.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/games-about-grief-and-loss/4605.rss	(from https://forums.gauntlet-rpg.com/t/games-about-grief-and-loss/4605)
04:04:59	63085/63085	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2001:04:58%20GMT	https://forums.gauntlet-rpg.com/t/i-need-help-getting-closer-to-a-distributed-gm-game-system/4622.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/i-need-help-getting-closer-to-a-distributed-gm-game-system/4622.rss	(from https://forums.gauntlet-rpg.com/t/i-need-help-getting-closer-to-a-distributed-gm-game-system/4622)
04:05:00	59303/59303	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Apr%202020%2020:15:03%20GMT	https://forums.gauntlet-rpg.com/t/i-need-help-getting-closer-to-a-distributed-gm-game-system/4622?page=2	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/i-need-help-getting-closer-to-a-distributed-gm-game-system/46224658.html	(from https://forums.gauntlet-rpg.com/t/i-need-help-getting-closer-to-a-distributed-gm-game-system/4622)
04:05:01	58559/58559	---MCZ	200	added ('OK')	text/html	date:Mon,%2030%20Mar%202020%2005:51:29%20GMT	https://forums.gauntlet-rpg.com/t/wizardthieffighter-s-thoughts-on-gming-vs-playing/4745/23	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/wizardthieffighter-s-thoughts-on-gming-vs-playing/4745/23.html	(from https://forums.gauntlet-rpg.com/t/i-need-help-getting-closer-to-a-distributed-gm-game-system/4622)
04:05:02	29597/29597	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2001:05:01%20GMT	https://forums.gauntlet-rpg.com/t/traitor-type-mechanics-in-an-rpg/5062.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/traitor-type-mechanics-in-an-rpg/5062.rss	(from https://forums.gauntlet-rpg.com/t/traitor-type-mechanics-in-an-rpg/5062)
04:05:03	5419/5419	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2001:05:02%20GMT	https://forums.gauntlet-rpg.com/t/offline-play-testing-sought-for-love-barbed-wire/5090.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/offline-play-testing-sought-for-love-barbed-wire/5090.rss	(from https://forums.gauntlet-rpg.com/t/offline-play-testing-sought-for-love-barbed-wire/5090)
04:05:04	23067/23067	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2001:05:03%20GMT	https://forums.gauntlet-rpg.com/t/system-concept-in-a-wicked-age-pbta-mashup/4967.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/system-concept-in-a-wicked-age-pbta-mashup/4967.rss	(from https://forums.gauntlet-rpg.com/t/system-concept-in-a-wicked-age-pbta-mashup/4967)
04:05:05	39682/39682	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2001:05:04%20GMT	https://forums.gauntlet-rpg.com/t/the-first-rpg-you-ever-made/1344.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/the-first-rpg-you-ever-made/1344.rss	(from https://forums.gauntlet-rpg.com/t/the-first-rpg-you-ever-made/1344)
04:05:06	49647/49647	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20May%202019%2019:16:17%20GMT	https://forums.gauntlet-rpg.com/t/the-first-rpg-you-ever-made/1344?page=2	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/the-first-rpg-you-ever-made/13444658.html	(from https://forums.gauntlet-rpg.com/t/the-first-rpg-you-ever-made/1344)
04:05:07	15074/15074	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2001:05:06%20GMT	https://forums.gauntlet-rpg.com/t/once-you-roll-the-dice-you-lose-the-dice/2684.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/once-you-roll-the-dice-you-lose-the-dice/2684.rss	(from https://forums.gauntlet-rpg.com/t/once-you-roll-the-dice-you-lose-the-dice/2684)
04:05:08	9160/9160	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2001:05:07%20GMT	https://forums.gauntlet-rpg.com/t/larp-hand-signal-for-my-character-thoughts-are/5015.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/larp-hand-signal-for-my-character-thoughts-are/5015.rss	(from https://forums.gauntlet-rpg.com/t/larp-hand-signal-for-my-character-thoughts-are/5015)
04:05:09	5980/5980	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Aug%202023%2001:05:08%20GMT	https://forums.gauntlet-rpg.com/tag/hand-signals	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/tag/hand-signals.html	(from https://forums.gauntlet-rpg.com/t/larp-hand-signal-for-my-character-thoughts-are/5015)
04:05:10	8169/8169	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2001:05:09%20GMT	https://forums.gauntlet-rpg.com/t/playbooks-for-planescape/4924.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/playbooks-for-planescape/4924.rss	(from https://forums.gauntlet-rpg.com/t/playbooks-for-planescape/4924)
04:05:11	22576/22576	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2001:05:10%20GMT	https://forums.gauntlet-rpg.com/t/introducing-forged-in-the-dark-mechanics-with-a-comic-book/4982.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/introducing-forged-in-the-dark-mechanics-with-a-comic-book/4982.rss	(from https://forums.gauntlet-rpg.com/t/introducing-forged-in-the-dark-mechanics-with-a-comic-book/4982)
04:05:12	21328/21328	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2001:05:11%20GMT	https://forums.gauntlet-rpg.com/t/flashlight-dropping/4887.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/flashlight-dropping/4887.rss	(from https://forums.gauntlet-rpg.com/t/flashlight-dropping/4887)
04:05:13	6091/6091	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2001:05:12%20GMT	https://forums.gauntlet-rpg.com/t/blades-in-the-dark-marvel-faserip-hack/4858.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/blades-in-the-dark-marvel-faserip-hack/4858.rss	(from https://forums.gauntlet-rpg.com/t/blades-in-the-dark-marvel-faserip-hack/4858)
04:05:14	12379/12379	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2001:05:13%20GMT	https://forums.gauntlet-rpg.com/t/discussing-vessel-of-the-garbage-god/4880.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/discussing-vessel-of-the-garbage-god/4880.rss	(from https://forums.gauntlet-rpg.com/t/discussing-vessel-of-the-garbage-god/4880)
04:05:15	7800/7800	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2001:05:14%20GMT	https://forums.gauntlet-rpg.com/t/dice-simulator-for-opposed-contests-solved/4886.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/dice-simulator-for-opposed-contests-solved/4886.rss	(from https://forums.gauntlet-rpg.com/t/dice-simulator-for-opposed-contests-solved/4886)
04:05:16	6067/6067	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2001:05:15%20GMT	https://forums.gauntlet-rpg.com/t/defying-danger-the-rpg/4878.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/defying-danger-the-rpg/4878.rss	(from https://forums.gauntlet-rpg.com/t/defying-danger-the-rpg/4878)
04:05:17	10954/10954	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2001:05:16%20GMT	https://forums.gauntlet-rpg.com/t/card-math-question/4860.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/card-math-question/4860.rss	(from https://forums.gauntlet-rpg.com/t/card-math-question/4860)
04:05:18	5854/5854	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Aug%202023%2001:05:17%20GMT	https://forums.gauntlet-rpg.com/tag/for-the-queen	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/tag/for-the-queen.html	(from https://forums.gauntlet-rpg.com/t/card-math-question/4860)
04:05:19	17941/17941	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2001:05:18%20GMT	https://forums.gauntlet-rpg.com/t/galaxies-in-peril-worlds-in-peril-redesign/4200.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/galaxies-in-peril-worlds-in-peril-redesign/4200.rss	(from https://forums.gauntlet-rpg.com/t/galaxies-in-peril-worlds-in-peril-redesign/4200)
04:05:20	6630/6630	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2001:05:19%20GMT	https://forums.gauntlet-rpg.com/t/hearts-of-wulin-march-2020-playtest-materials/4781.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/hearts-of-wulin-march-2020-playtest-materials/4781.rss	(from https://forums.gauntlet-rpg.com/t/hearts-of-wulin-march-2020-playtest-materials/4781)
04:05:20	179/179	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Aug%202023%2001:05:20%20GMT	https://forums.gauntlet-rpg.com/t/magery-is-a-one-page-micro-rpg-about-breaking-reality-inspired-by-mage-the-ascension/6066	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/magery-is-a-one-page-micro-rpg-about-breaking-reality-inspired-by-mage-the-ascension/6066	(from https://forums.gauntlet-rpg.com/t/what-are-you-working-on-right-now/1322/254)
04:05:22	44621/44621	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Oct%202019%2019:16:35%20GMT	https://forums.gauntlet-rpg.com/t/trophy-gold-discussion/2888?page=3	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/trophy-gold-discussion/28889ba9.html	(from https://forums.gauntlet-rpg.com/t/trophy-gold-discussion/2888?page=2)
04:05:23	35811/35811	---MCZ	200	added ('OK')	text/html	date:Mon,%2014%20Dec%202020%2018:39:01%20GMT	https://forums.gauntlet-rpg.com/t/dogs-in-the-vineyard-who-do-you-know-in-town/2344?page=3	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/dogs-in-the-vineyard-who-do-you-know-in-town/23449ba9.html	(from https://forums.gauntlet-rpg.com/t/dogs-in-the-vineyard-who-do-you-know-in-town/2344/43)
04:05:23	223/223	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Nov%202019%2018:01:25%20GMT	https://forums.gauntlet-rpg.com/user_avatar/forums.gauntlet-rpg.com/igorhorst/40/3024_2.png	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/user_avatar/forums.gauntlet-rpg.com/igorhorst/40/3024_2.png	(from https://forums.gauntlet-rpg.com/t/dogs-in-the-vineyard-who-do-you-know-in-town/2344/43)
04:05:25	16810/16810	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Mar%202021%2007:20:06%20GMT	https://forums.gauntlet-rpg.com/t/hearts-of-wulin-discussion/1662?page=4	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/hearts-of-wulin-discussion/1662fdb0.html	(from https://forums.gauntlet-rpg.com/t/hearts-of-wulin-discussion/1662?page=3)
04:05:26	63210/63210	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Apr%202021%2007:34:54%20GMT	https://forums.gauntlet-rpg.com/t/what-are-you-working-on-right-now/1322?page=15	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/what-are-you-working-on-right-now/13225760.html	(from https://forums.gauntlet-rpg.com/t/what-are-you-working-on-right-now/1322?page=14)
04:05:26	48851/48851	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2019:30:08%20GMT	https://forums.gauntlet-rpg.com/t/kinesthetic-play-and-creative-play/4062	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/kinesthetic-play-and-creative-play/4062.html	(from https://forums.gauntlet-rpg.com/t/what-are-you-working-on-right-now/1322?page=7)
04:05:28	29680/29680	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Aug%202023%2001:05:27%20GMT	https://forums.gauntlet-rpg.com/c/hype/11?page=8	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/c/hype/11fdfa.html	(from https://forums.gauntlet-rpg.com/c/hype/11?page=7)
04:05:29	11257/11257	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Jan%202020%2001:33:53%20GMT	https://forums.gauntlet-rpg.com/t/crowdfunding-collection-128-including-every-tabletop-rpg-project-started-between-12-29-and-01-05/4284	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/crowdfunding-collection-128-including-every-tabletop-rpg-project-started-between-12-29-and-01-05/4284.html	(from https://forums.gauntlet-rpg.com/c/hype/11?page=7)
04:05:30	15246/15246	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Jan%202020%2022:19:24%20GMT	https://forums.gauntlet-rpg.com/t/hit-the-streets-defend-the-block-needs-your-votes/4248	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/hit-the-streets-defend-the-block-needs-your-votes/4248.html	(from https://forums.gauntlet-rpg.com/c/hype/11?page=7)
04:05:31	11697/11697	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:38:17%20GMT	https://forums.gauntlet-rpg.com/t/how-to-play-dungeon-world/4241	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/how-to-play-dungeon-world/4241.html	(from https://forums.gauntlet-rpg.com/c/hype/11?page=7)
04:05:32	10967/10967	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Dec%202019%2022:12:21%20GMT	https://forums.gauntlet-rpg.com/t/crowdfunding-collection-127-including-every-tabletop-rpg-project-started-between-12-22-and-12-29/4238	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/crowdfunding-collection-127-including-every-tabletop-rpg-project-started-between-12-22-and-12-29/4238.html	(from https://forums.gauntlet-rpg.com/c/hype/11?page=7)
04:05:33	12510/12510	---MCZ	200	added ('OK')	text/html	date:Sun,%2022%20Dec%202019%2014:17:38%20GMT	https://forums.gauntlet-rpg.com/t/crowdfunding-collection-126-including-every-tabletop-rpg-project-started-between-12-16-and-12-22/4205	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/crowdfunding-collection-126-including-every-tabletop-rpg-project-started-between-12-16-and-12-22/4205.html	(from https://forums.gauntlet-rpg.com/c/hype/11?page=7)
04:05:34	13806/13806	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Dec%202019%2021:59:00%20GMT	https://forums.gauntlet-rpg.com/t/the-dead-halt-rpg-zine-by-zonware/4192	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/the-dead-halt-rpg-zine-by-zonware/4192.html	(from https://forums.gauntlet-rpg.com/c/hype/11?page=7)
04:05:35	11587/11587	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202019%2023:11:50%20GMT	https://forums.gauntlet-rpg.com/t/crowdfunding-collection-125-including-every-tabletop-rpg-project-started-between-11-24-and-12-15/4173	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/crowdfunding-collection-125-including-every-tabletop-rpg-project-started-between-11-24-and-12-15/4173.html	(from https://forums.gauntlet-rpg.com/c/hype/11?page=7)
04:05:36	8570/8570	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202019%2021:43:50%20GMT	https://forums.gauntlet-rpg.com/t/quietus-a-roleplaying-game-of-melancholy-horror-now-available-on-drivethru/4172	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/quietus-a-roleplaying-game-of-melancholy-horror-now-available-on-drivethru/4172.html	(from https://forums.gauntlet-rpg.com/c/hype/11?page=7)
04:05:37	11423/11423	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202019%2019:10:17%20GMT	https://forums.gauntlet-rpg.com/t/retropunk-city-crawling-in-a-hybrid-reality/4156	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/retropunk-city-crawling-in-a-hybrid-reality/4156.html	(from https://forums.gauntlet-rpg.com/c/hype/11?page=7)
04:05:38	15545/15545	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202019%2023:16:14%20GMT	https://forums.gauntlet-rpg.com/t/crowdfunding-collection-124-including-every-tabletop-rpg-project-started-between-11-03-and-11-24/4033	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/crowdfunding-collection-124-including-every-tabletop-rpg-project-started-between-11-03-and-11-24/4033.html	(from https://forums.gauntlet-rpg.com/c/hype/11?page=7)
04:05:39	16912/16912	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:13:02%20GMT	https://forums.gauntlet-rpg.com/t/chuck-tingle-the-tingleverse-episode-full-metal-rpg/3802	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/chuck-tingle-the-tingleverse-episode-full-metal-rpg/3802.html	(from https://forums.gauntlet-rpg.com/c/hype/11?page=7)
04:05:40	17677/17677	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Nov%202019%2013:00:22%20GMT	https://forums.gauntlet-rpg.com/t/the-big-book-of-amazing-tales-is-on-kickstarter/3729	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/the-big-book-of-amazing-tales-is-on-kickstarter/3729.html	(from https://forums.gauntlet-rpg.com/c/hype/11?page=7)
04:05:41	9026/9026	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Nov%202019%2019:55:11%20GMT	https://forums.gauntlet-rpg.com/t/new-mexicon-2020-kickstarter/3889	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/new-mexicon-2020-kickstarter/3889.html	(from https://forums.gauntlet-rpg.com/c/hype/11?page=7)
04:05:42	8468/8468	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2004:01:23%20GMT	https://forums.gauntlet-rpg.com/t/ask-the-oracle-official-podcast-for-the-ironsworn-rpg/3859	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/ask-the-oracle-official-podcast-for-the-ironsworn-rpg/3859.html	(from https://forums.gauntlet-rpg.com/c/hype/11?page=7)
04:05:43	8174/8174	---MCZ	200	added ('OK')	text/html	date:Sun,%2003%20Nov%202019%2022:06:10%20GMT	https://forums.gauntlet-rpg.com/t/rusalka-is-now-available/3856	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/rusalka-is-now-available/3856.html	(from https://forums.gauntlet-rpg.com/c/hype/11?page=7)
04:05:44	11734/11734	---MCZ	200	added ('OK')	text/html	date:Sun,%2003%20Nov%202019%2016:49:26%20GMT	https://forums.gauntlet-rpg.com/t/crowdfunding-collection-123/3854	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/crowdfunding-collection-123/3854.html	(from https://forums.gauntlet-rpg.com/c/hype/11?page=7)
04:05:45	16496/16496	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Nov%202019%2004:49:51%20GMT	https://forums.gauntlet-rpg.com/t/gauntlet-merch/3818	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/gauntlet-merch/3818.html	(from https://forums.gauntlet-rpg.com/c/hype/11?page=7)
04:05:46	14252/14252	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202019%2016:45:52%20GMT	https://forums.gauntlet-rpg.com/t/crowdfunding-collection-122-including-every-tabletop-rpg-project-started-between-10-13-and-10-30/3822	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/crowdfunding-collection-122-including-every-tabletop-rpg-project-started-between-10-13-and-10-30/3822.html	(from https://forums.gauntlet-rpg.com/c/hype/11?page=7)
04:05:47	11047/11047	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2023:36:03%20GMT	https://forums.gauntlet-rpg.com/t/videostore-a-monster-of-the-week-double-feature/3806	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/videostore-a-monster-of-the-week-double-feature/3806.html	(from https://forums.gauntlet-rpg.com/c/hype/11?page=7)
04:05:48	11801/11801	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Oct%202019%2018:57:07%20GMT	https://forums.gauntlet-rpg.com/t/you-are-invited-to-gamicon-2020/3777	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/you-are-invited-to-gamicon-2020/3777.html	(from https://forums.gauntlet-rpg.com/c/hype/11?page=7)
04:05:49	10977/10977	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Oct%202019%2017:38:32%20GMT	https://forums.gauntlet-rpg.com/t/moth-children-a-vampire-ttrpg-by-dane-asmund-kickstarter/3617	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/moth-children-a-vampire-ttrpg-by-dane-asmund-kickstarter/3617.html	(from https://forums.gauntlet-rpg.com/c/hype/11?page=7)
04:05:50	15607/15607	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Oct%202019%2003:03:52%20GMT	https://forums.gauntlet-rpg.com/t/survival-of-the-able-now-infecting-kickstarter/3719	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/survival-of-the-able-now-infecting-kickstarter/3719.html	(from https://forums.gauntlet-rpg.com/c/hype/11?page=7)
04:05:51	18168/18168	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Oct%202019%2004:06:19%20GMT	https://forums.gauntlet-rpg.com/t/whats-happening-with-the-barf-forth-apocalyptica-forums/3632	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/whats-happening-with-the-barf-forth-apocalyptica-forums/3632.html	(from https://forums.gauntlet-rpg.com/c/hype/11?page=7)
04:05:52	12208/12208	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Oct%202019%2022:18:54%20GMT	https://forums.gauntlet-rpg.com/t/crowdfunding-collection-121-including-every-tabletop-rpg-project-started-between-10-07-and-10-13/3673	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/crowdfunding-collection-121-including-every-tabletop-rpg-project-started-between-10-07-and-10-13/3673.html	(from https://forums.gauntlet-rpg.com/c/hype/11?page=7)
04:05:53	13947/13947	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202019%2016:46:06%20GMT	https://forums.gauntlet-rpg.com/t/kuf-modern-day-gnostic-horror-osr-rpg/3660	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/kuf-modern-day-gnostic-horror-osr-rpg/3660.html	(from https://forums.gauntlet-rpg.com/c/hype/11?page=7)
04:05:54	9888/9888	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2015:36:38%20GMT	https://forums.gauntlet-rpg.com/t/osr-mindset-5e-oneshot-dungeon-equal-parts-shark-and-whimsy/3633	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/osr-mindset-5e-oneshot-dungeon-equal-parts-shark-and-whimsy/3633.html	(from https://forums.gauntlet-rpg.com/c/hype/11?page=7)
04:05:55	15330/15330	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Oct%202019%2016:45:02%20GMT	https://forums.gauntlet-rpg.com/t/your-move-jam-on-itch-io/3225	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/your-move-jam-on-itch-io/3225.html	(from https://forums.gauntlet-rpg.com/c/hype/11?page=7)
04:05:56	3631/3631	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2001:05:55%20GMT	https://forums.gauntlet-rpg.com/t/quietus-videostore-sale-and-giveaway/4841.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/quietus-videostore-sale-and-giveaway/4841.rss	(from https://forums.gauntlet-rpg.com/t/quietus-videostore-sale-and-giveaway/4841)
04:05:57	11912/11912	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2001:05:56%20GMT	https://forums.gauntlet-rpg.com/t/crowdfunding-collection-137-including-every-tabletop-rpg-project-started-between-03-01-and-03-22/4847.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/crowdfunding-collection-137-including-every-tabletop-rpg-project-started-between-03-01-and-03-22/4847.rss	(from https://forums.gauntlet-rpg.com/t/crowdfunding-collection-137-including-every-tabletop-rpg-project-started-between-03-01-and-03-22/4847)
04:05:58	4203/4203	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2001:05:57%20GMT	https://forums.gauntlet-rpg.com/t/super-obstacle-gauntlet/4828.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/super-obstacle-gauntlet/4828.rss	(from https://forums.gauntlet-rpg.com/t/super-obstacle-gauntlet/4828)
